video_id,comment,reply,comment_date,reply_date,video_title,category_id_x,channel_name,category_id_y,category
R821Vy-GQHs,"HR will do nothing. I worked for a POS manager for 2 years. He drove off my direct manager (who had been there 18 years) after 2 years. He drove off several other highly qualified employees as well. Management just turned a blind eye, time and again. I got promoted into my direct managers position after 8 months of doing it unofficially. 6 months later, during a telecon, my staffer and I were trying to explain a critical point when a$$hole decided that he didn't like what he was hearing, and said he was going to hang up on us, and promptly did so. In 30+ years of employment, I had never had a manager hang up on me. I reached out to HR and told them that he was going to rate me unsatisfactory for the year, which he did. I challenged it, and won. Demanded my group be put under someone else. But the damage had been done. A year later I took an early out, rather than deal with retaliation. On the way out the door I filed an ethics complaint against the a$$hole. Don't know if it worked, but he left shortly after.","The system is rigged. A guy working there for 18 years gets ousted by someone who's been there for two years? The only world where that makes any sense is the one where the guy who's been there for 18 years has been stealing money, unstable for a month or two, and /or something else along those lines, then again this is humans we're talking about and too many psychopaths seek out and thus find themselves in positions they should not be in because we're not putting them in mental institutes, were they belong.",2024-02-20T23:48:45Z,2024-03-05T06:17:39Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,But nothing will be done because the problem no longer exists once Katherine leaves.,"Really? Knowing that Sue's management style is costing the company dedicated employees and forcing the company to spend more money hiring and training new hires is not a problem? 

Trust me. HR will investigate Sue if they are competent.",2024-02-20T23:09:43Z,2024-04-25T18:43:44Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,HR will read that and come to the conclusion that 'the carrot' worked for 18 months on this over qualified person.,No HR will be posed.  These kind of practices hurt their ability to staff.  These stories hurt their reputation.,2024-02-20T22:47:09Z,2024-02-21T07:53:57Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,We need to normalize not working out a 2 weeks notice. No job gives you 2 weeks notice to fire you. Just quit and immediately go to your new job.,"It does matter which country this is, since in some countries notice is mandatory (in the Netherlands its 1 month, but a contract can make it higher, (with maximums), but the company can't just fire without cause, and in case of reorganization they also need to give some months notice. If you won't work your notice periode if you quit in the Netherlands it is frowned upon, and could cost you in the future",2024-02-20T19:45:42Z,2024-02-20T19:58:46Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,"HR will do fuck all, unless “Sue” is costing the company money","Well, Sue just cost the company what sounds like a fantastic employee that should have been an investment. A good employee can be worth their weight in gold depending on the industry.",2024-02-20T19:43:18Z,2024-02-20T22:29:28Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,This guy is part of the problem. People don’t want to work hard anymore! I get some of these bosses are arseholes totally but some aren’t. Since the pandemic all these rich kids have a sense of entitlement. Pull your socks up and graft for yours!,"No, you're part of the problem if you think this is okay..
This is a bad manager and totally overstepping. What ever happened to professionalism. She resigned peacefully but the manager just hounded her afterwards",2024-02-20T19:25:02Z,2024-02-20T19:42:01Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,She’s very lucky to have gotten another job in what’s a bad job market!,"I don't know where you are but in the UK the job market is flying high, lots of roles at all levels.",2024-02-20T19:22:22Z,2024-02-21T07:20:28Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
R821Vy-GQHs,"The calmer Katherine stayed, the more Sue showed her true colours","And the more convincing her case is to HR. They might not care about her but if they think Sue hurting the business, it might be bye bye for her.",2024-02-20T18:15:09Z,2024-02-21T17:40:45Z,This Boss HARASSED her Employee after they handed in their resignation | Part 3,24,Chris Donnelly,24,Entertainment
Jeh-Xe-u75E,"Allah sees everything we do, and ☝🏼Allah is The All-Knowing of the unseen🙏🏼☝🏼Alhamdulillah!
(Not all Arabs are Muslims, remember that.)","If you are not an Arab, you cannot be a muslim. allah of Arabia belongs to the Arabians, all others who claim to be muslims by dressing like an Arab or trying to speak Arabic are all converts who want to serve the Arabs.
Will your muhammed or allah of Arabia save you from the Wrath of the God of Abraham, Almighty God Jehovah revealed through His Word, Lord Jesus Christ on Judgement Day.
2 Thessalonians 1:8 In flaming Hell fire taking vengeance on those who do not know God Jehovah and those who do not obey the gospel of Jesus Christ.",2025-06-16T07:33:38Z,2025-06-16T12:34:41Z,One word for these people???? #shorts,24,The Watermelon Guy,24,Entertainment
Jeh-Xe-u75E,"Non believers act like believers and believers act like non believers. Not only these people but most of the powerful muslim countries like Saudi Arabia, qatar, jordan,kuwait, they act like non believers. Ya ALLAH guide them to the righteous.",They are zionist wahabism saudi in moslem mask after so long,2025-06-16T07:21:47Z,2025-06-16T07:56:12Z,One word for these people???? #shorts,24,The Watermelon Guy,24,Entertainment
Jeh-Xe-u75E,Non believers act like believers and believers act like non believers O Allah guide them to the righteous,"Quran  5 : 54 = refers to ALLAH SWT replacing people.  O believers ! Whoever among you turns back from his faith, soon will ALLAH replace them with others who love Him , lowly with the believers mighty against the Rejecters, fighting in the way of ALLAH........",2025-06-16T06:42:31Z,2025-06-16T07:44:23Z,One word for these people???? #shorts,24,The Watermelon Guy,24,Entertainment
JjWTjT-1FJg,"What did I see😅

































Okay a little kid trying to make a video that is clickbait I can see you flying go in hardcore ßítçh and you can not stand on cloud","Wow calm down Jamal, don’t whip out the 9. I’m pretty sure he knows this, so buzz off and let the kid do his thing. So much for being nice huh?",2024-08-31T02:23:22Z,2024-09-02T17:55:59Z,Wait What ... ?? #shorts #minecraft #trollface,20,Kagwa,20,Gaming
XTGw-VCSaEY,"Beautiful place!! Loved the video, the pace and the vibe 🫶",It's truly such a stunning place! And thank you so much 🙌🏻♥️,2025-06-19T06:59:27Z,2025-06-19T12:16:55Z,Exploring Remote 4x4 Routes through Southern Utah in our First Gen Tundra + Go Fast Camper,2,Dirt Trails Wanted,2,Autos & Vehicles
XTGw-VCSaEY,Yeah so everything you guys do is incredible. Truly an inspiration to me,Oh man thanks so much!!! Really feeling stoked and excited to grow this video craft.,2025-06-19T06:54:44Z,2025-06-19T12:15:51Z,Exploring Remote 4x4 Routes through Southern Utah in our First Gen Tundra + Go Fast Camper,2,Dirt Trails Wanted,2,Autos & Vehicles
XTGw-VCSaEY,"Oh boy, that was SPICY! I swear, you guys have the most dialed rig out there.","Definitely a little spicy, but very confidence building and thank you so much! We absolutely love this little setup!",2025-06-19T05:37:00Z,2025-06-19T05:57:22Z,Exploring Remote 4x4 Routes through Southern Utah in our First Gen Tundra + Go Fast Camper,2,Dirt Trails Wanted,2,Autos & Vehicles
XTGw-VCSaEY,Love the video! I’m visiting Utah at the end of July.,Thank you so much! Hope you have a blast out there!,2025-06-19T05:23:48Z,2025-06-19T05:31:53Z,Exploring Remote 4x4 Routes through Southern Utah in our First Gen Tundra + Go Fast Camper,2,Dirt Trails Wanted,2,Autos & Vehicles
LY2WKG-XTgw,"As a financial advisor in Portugal, servicing Americans living abroad and Europeans with U.S. based retirement accounts, I can assure you that a Roth IRA is not tax free as was stated.  That is the growth or earnings of a Roth.  You pay taxes on a Roth at the time of conversion or income.  Is the treaty in place between the U.S. and France favorable to a Roth conversion?  Perhaps.  Anyway... there are a few things I heard here that I would correct...",An IRA is tax-deferred so you don't pay taxes on money going in but you do when it comes out in the form of a distribution or conversion. A Roth IRA takes money that you already paid taxes on but all future distributions of the gains are tax-free in the US.  France and the US have a tax treaty where these retirement accounts are only taxable in the country of origin so France doesn't tax any of it even if a US citizen is a French tax resident.,2024-12-11T11:48:52Z,2025-04-15T08:39:52Z,US Expats in France - Financial Forum,27,Dunhill Financial,27,Education
LY2WKG-XTgw,"In most cases because of US extraterritorial reporting requirements, French (EU) banks will likely not allow you to trade in securities.And why bother since investments in US securities come with a 0 tax liability in France for US citizens living in France (dividends and capital gains). Just open a brokerage account in the US and trade there.","Gosh I hope you see and are able to please reply : Won't your brokerage send you a 1099 for the div and capital gains? Wont you then need to declare it to the IRS ? France may not ask for tax but you will already have paid the IRS back in America.

How would you end up being exempt from tax on these two things,  as you say in the comment a few posts above? What am I missing in this process flow.",2022-12-30T00:04:06Z,2024-02-13T22:32:24Z,US Expats in France - Financial Forum,27,Dunhill Financial,27,Education
j8As-6s9L-U,"When you sleep, your jaw relaxes, mouth now open. WHAT IS THE PROBLEM?
This is natural and most people DO get up to go to the bathroom. Dry mouth or saliva all over.","Mouth breathing can lead to dental issues, digestive problems, sleep disorders, respiratory issues, and daily symptoms like snoring, morning headaches, dry mouth, brain fog, and fatigue. This is mouth tape to help stop it, and gets you life-changing sleep. 💪",2023-12-12T23:23:42Z,2023-12-18T17:45:46Z,"When you are sleeping, you should breathe through your nose. #hostagetape #shutyourmouth #mouthtape",24,Hostage Tape,24,Entertainment
4TwJ-EZ6Fsc,Dude. Gluten free does not mean it’s healthy. That cereal is NOT HEALTHY,"“Dude” the first ingredient is rice. “Dude” the first thing I said was “foods you’re already eating, the healthy way”. “Dude” I also have a bodybulding channel, so the point is using it for carbs with rice being the main ingredient, gluten free for digestion and protein powder for protien. Sick comment, try listening next time.",2023-02-06T23:09:59Z,2023-02-06T23:14:56Z,The Healthy Way!👌🦾 #fitness #motivation #watty #ifbb #gym #love #fit #likeforlikes #bodybuilder,17,WATTY,17,Sports
Xt6sg0-eW0M,bro id be scared to go to that place because i’m intolerant to beef 😂,Nope just ask for the beef nd I'm sure u will get the chicken 😅😅,2024-01-11T08:04:30Z,2024-01-11T11:58:56Z,Hi My friend but in Portuguese 🥸🌯🩴#reels #funny y,23,Shelby's Canada,23,Comedy
rzzlo--X5UA,Dude whats with the make up bro its really not good,Just wait till ya see the one where he has long eyelashes and his eyebrows are all girlly like. Was just a lil too weird if ya ask me. lol,2025-01-09T13:06:20Z,2025-01-11T17:22:58Z,Part 182 | GREAT TOOL #tips #tricks #amazing #smart #great #job #work #engineering #shorts,22,Construction VPM,22,People & Blogs
98I9-boHHiQ,Not fast its quick. Great at acceleration but top speed is meh,Yea it’s all cuz of that acceleration that’s why he got clapped pause,2025-03-24T07:17:40Z,2025-05-10T14:13:33Z,TRACKHAWK VS CYBERTRUCK BEAST,24,AntCookin,24,Entertainment
2iDntd-4gI4,"For some reason, i want to give a hug to this car.
Merry Christmas and Happy New year everyone, ❤️♥️ from 🇫🇷",Heyyyy how you doing bro...you love the car?❤...is it because of its size?...and yea merry Christmas and happy New year too bro,2021-12-30T04:05:08Z,2021-12-30T19:45:24Z,Bronco #shorts,22,crazycars,22,People & Blogs
bVY5sw-4gI4,I have a question when does repetition come in if i identify me having the thing that I want? Thanks for sharing your perspective and knowledge on this ❤,Repetition is for the human self not for your god self. U don't need to repeat anything God already heard you.,2024-09-03T12:59:39Z,2024-09-03T21:04:44Z,MASTER REALITY & SECURE YOUR MANIFESTATION 🔥| REALITY TRANSURFING |Manifesting with Kimberly,22,Manifesting with Kimberly,22,People & Blogs
bVY5sw-4gI4,"lol yes! the ""secret"" to manifestation is: that thing you want, it already is yours. coz really, thats all there is to it. and this actually makes a whole lot of sense if you believe that consciousness is the only reality, and in your reality, you are that consciousness/awareness, because after knowing that info, then not having what you want actually seems illogical, the prospect of you not having your desire wouldn't even make sense, I mean, think abt it, if you are everything, reality itself, basically the god of your reality, then what stops you from having what you want? at that point, its just you doing it. so just choose what you want.","It s the fact that u become too atached or obsessed to think and be aware of the fact u have it, like to stay focused on that",2024-09-03T04:10:31Z,2024-09-03T10:09:41Z,MASTER REALITY & SECURE YOUR MANIFESTATION 🔥| REALITY TRANSURFING |Manifesting with Kimberly,22,Manifesting with Kimberly,22,People & Blogs
bVY5sw-4gI4,"Kimberly, my problem is that in the first few days I get excited and manage to maintain a good mental diet, but as the days go by and I start to see no results, this really discourages me. So many people manifesting in 3 days or less, some instantly, why do we have to wait weeks, months or even years?",@@Manifesting-p6l same. I'm thinking of giving up if I don't see movement within 3-6 months.  I know we're not supposed to be aware of the lack of movement but how can we not be? If we don't see it in our reality then we know it's not there.,2024-09-02T23:01:24Z,2024-09-03T02:11:09Z,MASTER REALITY & SECURE YOUR MANIFESTATION 🔥| REALITY TRANSURFING |Manifesting with Kimberly,22,Manifesting with Kimberly,22,People & Blogs
bVY5sw-4gI4,"Just yesterday I discovered a really powerful technique for releasing negative or nagging thoughts that come up while meditating.  It’s called ‘The Cork meditation’.  It’s on the channel called David Bayer.  You basically pretend that your mind is holding onto that thought by holding it underwater - the thought is visualised as a cork.  You then let it go, watch it come to the surface (I watch it go, as I like to pretend that I’m underwater when noticing it), and watch it float away.  I used this for ONE single belief, and the bodily feeling you get when it’s properly released is incredible. 😊👍","That’s awesome, thanks for sharing it!

When I have a doubt or a negative thought pop up I like to laugh at it and say, “haha nice try, you’re funny” or “ooh you almost got me, I almost fell for it” and just kinda playfully address it. 😊 That seems to work well also.",2024-09-02T22:06:58Z,2024-09-02T22:44:44Z,MASTER REALITY & SECURE YOUR MANIFESTATION 🔥| REALITY TRANSURFING |Manifesting with Kimberly,22,Manifesting with Kimberly,22,People & Blogs
_qPVva-K3Vw,Adult men making little child-like faces will never not be creepy,Haters like you will never know what that Smile  means to us🗿,2024-09-30T01:16:43Z,2024-09-30T16:43:19Z,sunoo losing his teenage features? Nahhh,24,kpopvity,24,Entertainment
IY72-sf8vU8,I’m starting to feel bad for George Dean. He doesn’t deserve this.,He was kinda an ass all the time all the other seasons when anything happened don't know if this really justifies it,2023-03-22T04:46:06Z,2023-03-22T07:19:33Z,Lana tries to investigate the attack on George Dean,22,Super Renai,22,People & Blogs
U5Xl-apjp3Y,This is a. Prime example why people shouldn’t judge people without knowing them,"Thank you for leaving your feedback, and it would be better if you shared it with everyone around you.",2025-05-29T21:59:59Z,2025-05-30T02:05:35Z,They Kicked the Black Man Off the Plane - Then He Made a Phone Call and $10 Billion Disappeared,22,Stories Disrespect ,22,People & Blogs
U5Xl-apjp3Y,excellent story. Dont Judge a book by its cover. Nowadays its like that. Good for them what a lesson.,"This situation is very common, right? Please share this message to create a better platform together.",2025-04-20T16:13:41Z,2025-04-21T07:56:16Z,They Kicked the Black Man Off the Plane - Then He Made a Phone Call and $10 Billion Disappeared,22,Stories Disrespect ,22,People & Blogs
MK5Q-MbarJw,"Following the clean principle, I don't think you should have a perimeter line on your boat. You could get caught on it in many ways other than just your knife.",I guide in Maine on the Penobscot and a perimeter line is an absolute must. How else are you going to pull yourself back in the raft?,2022-10-23T07:12:39Z,2022-12-21T16:23:38Z,Rafting Quick Lesson - Knife Placement,17,Rafting Magazine,17,Sports
Vi0H-eQjhNM,"Greetings from the composer! I made the music for Cultures 2. Cheers, Fabian","Hi, did Cultures 3 and 4 had a separate soundtrack? Thanks.",2020-07-21T10:42:45Z,2020-12-01T05:09:39Z,Cultures 2 Soundtrack (Full),10,lost_sounds_,10,Music
Vi0H-eQjhNM,"My childhood, too :) Jowood was a good gaming company, too like others (Bullfrog, Westwood etc.)","Thanks :) I made the music for Cultures 2 and it's Amazing to read that the soundtrack was part of childhood from people, awesome! :) Cheers, Fabian",2019-05-23T18:55:05Z,2020-07-21T10:54:58Z,Cultures 2 Soundtrack (Full),10,lost_sounds_,10,Music
H_e2c3-X2JA,Where did you get these clothes for wolf? I want them. Can you apply this on ps5?,Looks like a mod bc those are definitely very ahistoric women's clothes. Probably need a PC to mod that.,2023-09-18T04:12:45Z,2023-10-05T11:06:18Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,I haven't played Sekiro so Iam asking this but does Sekiro provide a good variety of outfits,"No, you can only change outfit at Ng+ but the outfit Is Amazing and its only one.",2023-06-01T09:00:09Z,2023-06-07T01:29:04Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,How to get song without copyright bro ? plz tell ❤️,"By buying the license, the copyright claims don't affect your channel; it just makes it unmonetized.",2023-01-25T04:30:10Z,2023-01-27T13:20:24Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,This is just breathtaking..Incredible skills.Are you using any mods ? I am on Ps5 and plan to get this.,"yes he is using mods ,  you need pc i guess",2022-07-24T13:51:30Z,2022-07-27T14:20:51Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,"How in the world do you look that cool bro, I'm always walking around lookin like a English teacher 💀",Side with owl and beat the game to get the shura outfit,2022-07-09T22:42:19Z,2022-08-10T20:41:56Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,How’d they make one of the lamest bosses in the game look so cool? lmao,Bro seriously like if you have Devine confetti and the jump thing you don’t even have to fight him 😭,2022-06-22T15:04:48Z,2022-07-18T11:46:06Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,Yeah elden rings and dark souls are really good ashes of war all that hood stuff but man sekiro just did it right the combos are so clean 🔥🔥🔥🔥 shout-out yo my boys who have played every single souls game,tough that two are ps exclusives 😅 havent played them yet,2022-06-19T05:29:48Z,2022-07-12T08:33:36Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,you make me want to go back go Sekiro so bad 😩 I chose the “bad ending” and missed most part of the game…,which path should i go so i don't miss out most part of the game? Also I'm a jojo fan too lol,2022-06-17T02:27:02Z,2022-06-18T21:06:31Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,What ? This is sekiro?! This looks futuristic af how did you do this ?,"yup it's sekiro,  a modedd skin with some recolor and twixtor effect",2022-06-15T17:21:49Z,2022-06-16T02:55:22Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,Hey you should start pining the mods and stuff you use id love to try this out,"U can try it in pc from nexusmods, all the mods are free to use",2022-06-14T04:22:31Z,2022-06-14T13:47:23Z,shichimen warrior,22,Wasted,22,People & Blogs
H_e2c3-X2JA,Literally just reinstalled the game and now my shorts are full of sekiro stuff wtf,"😂😂😂 that's nothing! couple of days ago I was telling a friend of mine that Tom Cruise does all his stunts including the one where he jumps off a plane in MI Fallout, the next day I get a YT shorts recommend where Henry Cavill says in an interview that Tom Cruise didn't allow Henry to do the Halo jump with him even though he really wanted to. Someone is always listening man it's freaking scary sometimes!",2022-06-13T01:34:19Z,2022-06-18T17:45:08Z,shichimen warrior,22,Wasted,22,People & Blogs
0wX6-lLidag,"Do you have a fix for threaded transmissions that will unscrew when retracting the refill?

Skip....","I’m unaware of a fix but last time I had a pen do that it was a classic kit from Penn State. I called them and they  sent me a free replacement. 

Regards,
Bob",2018-07-03T05:12:03Z,2018-07-04T23:17:00Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,So after the wax you  don't use ca glue I'm new at making pens and want something outher then a ca Finnish,"+Everett Hooker Hello Everett,
  This is one of my older videos. I wasn’t using C/A back then. I was using EEE Ultra Shine and the Shella Wax. You buff it to a shine and it’s ready to go. 

Regards,
Bob",2017-10-02T05:26:00Z,2017-10-02T10:27:30Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,"So where do you get the Shellawax? Can you just pick it up at say, Woodcraft? Also, what pen kit did you use for that one?","Hello,
  I'll do my best to answer your questions. 

  The pen kit I was using was the Classic from Penn State: www.pennstateind.com. 

  I also purchased the Shella Wax from Pen State. I don't have a local Woodcraft so I'm not sure if they carry the Shella Wax brand but they do carry other shellac based pen finishes. 

  I made that video several years ago and quite a bit has changed in my refinishing method. 

  I use punches to remove the nib, transmission, and ferrel from the pen. For the classic, I would still have to tape the trim ring because it's glued on but most other pens can be completely disassembled.
 
  Once disassembled, you can use your normal pen mandrel and bushings to refinish the pen. 

  The original finish on that pen was Crystal Coat and Hut wax. If the pen had C/A on it, it would require sanding to remove that finish as opposed to just using the EEE Polish.
 
  I also no longer use Shella Wax for finishing pens. I love SW for items that are not handled often, like ornaments, because it looks terrific. Pens are handled daily and I found SW just didn't hold up. I now use C/A glue to finish all my wood and antler pens.
 
  I have several videos that explain the C/A technique I use if your interested. The brand of C/A I prefer is Insta-Bond and I get it from Packard Woodworks: www.packardwoodworks.com. 

  I sincerely hope this information helps. 

Regards,
Bob",2015-08-11T04:08:09Z,2015-08-11T12:32:57Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,"Thanks Bob! Great video. I love the way EEE & Shellawax shine up a turning!
Take care, Dave","Thank you David,
  I love Shella wax and EEE but I now only use them for items that aren't handled very often, ornaments, tops, etc. I use C/A for my pens because It last so much longer. It also puts an amazing shine on the wood. 
  I recently purchased a kit to dismantle pens and it is a God send for repairing and refinishing pens. I need to do an updated video. 

Regards,
Bob",2014-11-28T17:53:08Z,2014-11-28T18:26:10Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,Great video. This is a great idea! A lot cheaper than making a new pen.,"Thank you,
  This idea came out of necessity, some of the pens I made earlier in my turning days weren't holding their finish as well as I would have liked. I have even moved past Shella Wax and now use CA glue because once you get use to using it, It gives a great finish that is almost indestructible.

Regards,
Bob",2014-04-07T02:50:23Z,2014-04-07T12:36:58Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,Is it possible to make one of these wooden pens except as a fountain pen?,"Thank you Tyler,

  This new YT tool is showing me all the comments I missed over the years. Apologies for not responding sooner.
  I hope you're still watching and enjoying my videos.

  If you haven't checked out the channel for a while, please stop by and see some of the newer videos.

 I've made a bunch of the over the years.

Regards,
Bob",2013-10-22T00:23:14Z,2021-05-04T22:56:01Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0wX6-lLidag,I didn't know you were on here. Heck yeah! Great video too,"Thank you Jay,

  This new YT tool is showing me all the comments I missed over the years. Apologies for not responding sooner.
  I hope you're still watching and enjoying my videos.

  If you haven't checked out the channel for a while, please stop by and see some of the newer videos.

 I've made a bunch of the over the years.

Regards,
Bob",2013-05-30T15:53:48Z,2021-05-04T22:43:06Z,Refinishing A Pen,26,RJBWoodTurner,26,Howto & Style
0WX6-qOYFvY,"I honestly dont like you and all other wierd adults ""colecting""toys and making price sky high than when my 10 year old ask for some old set he see online price for it is mad. So please get real life",mietek dupa i don't set the prices for these sets.  I don't even sell lego sets. People of all ages are allowed to enjoy lego. You may feel it's not for adults and you're entitled to your opinion but to insult someone based on their interests is immature and very telling of ignorance,2018-01-28T10:37:09Z,2018-01-28T17:38:15Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,i want to get the new set with rex can you pls help see wut it costs,+MattV5 which rex? phase 2 or the new rebels one that is releasing in the summer,2016-03-04T00:05:58Z,2016-03-05T03:43:41Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,I have the ucs slave 1 and it makes that one look like a joke,+Minecraft | Recharge it looks awesome! i have yet to pick it up but I think i will pass on it.  im happy with my version and it holds a lot of sentimental value,2015-12-27T16:09:08Z,2016-01-04T01:30:48Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,At least call it: top ten best CLONE WARS (sucks) Lego sets. There are WAYYYY better sets out there. Idk if u know it that lego starwars is ther since 1999. There are tons of amazing sets. But those clone wars sets are just copies and boring,I only have three sets from the clone wars. lol. and I've only been collecting since 2010. so don't have any of the older sets . check out my newest top 10,2015-12-22T23:53:06Z,2015-12-23T01:36:34Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,The AAT was epic but I forgot about it I got it when I was 4 but I found it intact 6 years later lol but it was very very very very covered in dust,+Mr Music thats sweet. wish i could uncover my childhood toys!,2015-10-25T19:52:07Z,2015-11-02T21:03:07Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,surprised the 2007 MTT set wasn't on here. It was one of the most detailed sets ever.,Cemoman17 dont own it. though i would like to one day,2015-07-06T18:47:45Z,2015-07-06T21:25:06Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,"It's really funny to see how some of these sets were renewed in 2014 and made better than old ones(especially ""fat cows"" like old At-At and At-Ap).",+fred dekl Sooo glad they made a new AT-AP. Im looking at mine now :),2015-05-14T11:10:29Z,2015-11-17T13:01:57Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,1:16 top 10? This isn't even the best ATT. I don't recall ever seeing a blue one in the movies. This ATT will always be beige/tan like the ones from naboo to me.,awesome! youre entitled to your opiniion for sure. i really love the blue one (from the clone wars series) for the build and scale. personally i like the beige AAT better too but they dont have a decent set in that color.,2015-03-02T17:52:24Z,2015-03-03T05:27:33Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,"Man, I would give anything to have one of the AATs from 2009 again. I didn't realize LEGO would produce such a terrible recreation of it this year. ",i was really disappointed with what lego did this year. really wanted an aat with the episode 1 colors in the same scale as the 2009 one,2015-01-31T14:50:52Z,2015-02-01T18:57:14Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,Mine is the slave 1 too amazing set I also like the pod racers 2011 and republic frigate,its a sick ship. need to add the podracers to my collection. i have the frigate and its a great build ,2015-01-28T03:13:17Z,2015-02-01T18:58:36Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,NICE CHOISE FOR #2 AAYLA IS MY FAVORITE MINIFIG EVER AND THAT SET IS JUST FABULOUS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! ,lol! it is ! aayla is in my top 10 faves. thanks for watching,2015-01-22T02:08:33Z,2015-01-23T00:56:27Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,"Nice top 10 :P 
I just got back to collecting lego after a very long time, I only had the desert skiff from 2000 and recently bought the AT-TE from 2013 and the V-wing fighter also from 2013 
Nr 2 is probably my favorite ",awesome man! i collected very small sets when i was a kid. almost 30 years ago! and starting collecting star wars sets four years ago. i am so hooked! that at te is  a set i got recently . very nice. thanks for watching,2015-01-19T17:46:25Z,2015-01-19T21:20:27Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,i only collect ucs. i already have 5. do you will buy any ucs? =D,From you or if we will buy a UCS from Lego.com?,2014-12-26T19:49:54Z,2014-12-29T09:01:45Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
0WX6-qOYFvY,"I hated the Arc-170 star fighter cause the wings on mine would just flap around, even with the rubber band they provided, entirely possible i built it wrong but it left a bad taste.",i dont have that issue but definitely understand your thoughts on it,2014-12-07T20:48:08Z,2014-12-09T06:23:49Z,My Top 10 Lego Star Wars Sets,24,darthphoenix619,24,Entertainment
